ZIP_CODE,LATITUDE,LONGITUDE,CITY,STATE,COUNTRY
532263,13.2342,74.2448,Visakhapatnam,ANDHRA PRADESH,INDIA
531019,13.0882,74.0988,Visakhapatnam,ANDHRA PRADESH,INDIA
535591,13.1472,74.1578,Visakhapatnam,ANDHRA PRADESH,INDIA
782485,13.4362,74.4468,Dibrugarh,ASSAM,INDIA
531022,13.0462,74.0568,Visakhapatnam,ANDHRA PRADESH,INDIA
532284,13.2482,74.2588,Visakhapatnam,ANDHRA PRADESH,INDIA
782435,13.4082,74.4188,Dibrugarh,ASSAM,INDIA
532443,13.1612,74.1718,Visakhapatnam,ANDHRA PRADESH,INDIA
785614,13.4512,74.4618,Dibrugarh,ASSAM,INDIA
521164,13.0042,74.0148,Vijayawada,ANDHRA PRADESH,INDIA
521401,12.9872,73.9978,Vijayawada,ANDHRA PRADESH,INDIA
521228,13.0022,74.0128,Vijayawada,ANDHRA PRADESH,INDIA
782101,13.4332,74.4438,Dibrugarh,ASSAM,INDIA
533450,13.1112,74.1218,Visakhapatnam,ANDHRA PRADESH,INDIA
533345,13.2052,74.2158,Visakhapatnam,ANDHRA PRADESH,INDIA
532123,13.2242,74.2348,Visakhapatnam,ANDHRA PRADESH,INDIA
785107,13.4672,74.4778,Dibrugarh,ASSAM,INDIA
533433,13.1092,74.1198,Visakhapatnam,ANDHRA PRADESH,INDIA
533125,13.1952,74.2058,Visakhapatnam,ANDHRA PRADESH,INDIA
533296,13.1672,74.1778,Visakhapatnam,ANDHRA PRADESH,INDIA
787001,13.3902,74.4008,Dibrugarh,ASSAM,INDIA
785667,13.4702,74.4808,Dibrugarh,ASSAM,INDIA
531151,13.0612,74.0718,Visakhapatnam,ANDHRA PRADESH,INDIA
533126,13.1802,74.1908,Visakhapatnam,ANDHRA PRADESH,INDIA
782462,13.4142,74.4248,Dibrugarh,ASSAM,INDIA
782140,13.4162,74.4268,Dibrugarh,ASSAM,INDIA
787033,13.3672,74.3778,Dibrugarh,ASSAM,INDIA
785702,13.4492,74.4598,Dibrugarh,ASSAM,INDIA
533002,13.1172,74.1278,Visakhapatnam,ANDHRA PRADESH,INDIA
787052,13.3442,74.3548,Dibrugarh,ASSAM,INDIA
787059,13.3452,74.3558,Dibrugarh,ASSAM,INDIA
782123,13.3942,74.4048,Dibrugarh,ASSAM,INDIA
782482,13.4172,74.4278,Dibrugarh,ASSAM,INDIA
786101,13.3472,74.3578,Dibrugarh,ASSAM,INDIA
782413,13.4472,74.4578,Dibrugarh,ASSAM,INDIA
535592,13.1602,74.1708,Visakhapatnam,ANDHRA PRADESH,INDIA
533288,13.1682,74.1788,Visakhapatnam,ANDHRA PRADESH,INDIA
533107,13.2012,74.2118,Visakhapatnam,ANDHRA PRADESH,INDIA
532243,13.2592,74.2698,Visakhapatnam,ANDHRA PRADESH,INDIA
532407,13.2602,74.2708,Visakhapatnam,ANDHRA PRADESH,INDIA
535002,13.3322,74.3428,Visakhapatnam,ANDHRA PRADESH,INDIA
782136,13.3992,74.4098,Dibrugarh,ASSAM,INDIA
785683,13.4762,74.4868,Dibrugarh,ASSAM,INDIA
530011,13.2982,74.3088,Visakhapatnam,ANDHRA PRADESH,INDIA
787026,13.3722,74.3828,Dibrugarh,ASSAM,INDIA
521230,12.9822,73.9928,Vijayawada,ANDHRA PRADESH,INDIA
531117,13.0542,74.0648,Visakhapatnam,ANDHRA PRADESH,INDIA
533468,13.1032,74.1138,Visakhapatnam,ANDHRA PRADESH,INDIA
531219,13.2742,74.2848,Visakhapatnam,ANDHRA PRADESH,INDIA
531025,13.0772,74.0878,Visakhapatnam,ANDHRA PRADESH,INDIA
532212,13.2492,74.2598,Visakhapatnam,ANDHRA PRADESH,INDIA
533210,13.0262,74.0368,Visakhapatnam,ANDHRA PRADESH,INDIA
533264,13.2072,74.2178,Visakhapatnam,ANDHRA PRADESH,INDIA
532322,13.2362,74.2468,Visakhapatnam,ANDHRA PRADESH,INDIA
535183,13.3252,74.3358,Visakhapatnam,ANDHRA PRADESH,INDIA
782103,13.3952,74.4058,Dibrugarh,ASSAM,INDIA
533016,13.1022,74.1128,Visakhapatnam,ANDHRA PRADESH,INDIA
533235,13.0222,74.0328,Visakhapatnam,ANDHRA PRADESH,INDIA
530008,13.2962,74.3068,Visakhapatnam,ANDHRA PRADESH,INDIA
533213,13.0292,74.0398,Visakhapatnam,ANDHRA PRADESH,INDIA
533341,13.1962,74.2068,Visakhapatnam,ANDHRA PRADESH,INDIA
782441,13.4152,74.4258,Dibrugarh,ASSAM,INDIA
785690,13.4522,74.4628,Dibrugarh,ASSAM,INDIA
521180,12.9852,73.9958,Vijayawada,ANDHRA PRADESH,INDIA
533291,13.1192,74.1298,Visakhapatnam,ANDHRA PRADESH,INDIA
530047,13.2802,74.2908,Visakhapatnam,ANDHRA PRADESH,INDIA
530020,13.2822,74.2928,Visakhapatnam,ANDHRA PRADESH,INDIA
787053,13.3632,74.3738,Dibrugarh,ASSAM,INDIA
533342,13.1732,74.1838,Visakhapatnam,ANDHRA PRADESH,INDIA
532201,13.2682,74.2788,Visakhapatnam,ANDHRA PRADESH,INDIA
782460,13.4422,74.4528,Dibrugarh,ASSAM,INDIA
533005,13.1012,74.1118,Visakhapatnam,ANDHRA PRADESH,INDIA
533308,13.2082,74.2188,Visakhapatnam,ANDHRA PRADESH,INDIA
782127,13.4222,74.4328,Dibrugarh,ASSAM,INDIA
533249,13.0422,74.0528,Visakhapatnam,ANDHRA PRADESH,INDIA
530032,13.3082,74.3188,Visakhapatnam,ANDHRA PRADESH,INDIA
786692,13.3482,74.3588,Dibrugarh,ASSAM,INDIA
784161,13.3542,74.3648,Dibrugarh,ASSAM,INDIA
786012,13.3832,74.3938,Dibrugarh,ASSAM,INDIA
530044,13.2772,74.2878,Visakhapatnam,ANDHRA PRADESH,INDIA
787023,13.3702,74.3808,Dibrugarh,ASSAM,INDIA
787056,13.3862,74.3968,Dibrugarh,ASSAM,INDIA
533289,13.1792,74.1898,Visakhapatnam,ANDHRA PRADESH,INDIA
535579,13.1422,74.1528,Visakhapatnam,ANDHRA PRADESH,INDIA
530049,13.3052,74.3158,Visakhapatnam,ANDHRA PRADESH,INDIA
533239,13.0402,74.0508,Visakhapatnam,ANDHRA PRADESH,INDIA
533238,13.0412,74.0518,Visakhapatnam,ANDHRA PRADESH,INDIA
531032,13.0802,74.0908,Visakhapatnam,ANDHRA PRADESH,INDIA
533285,13.1832,74.1938,Visakhapatnam,ANDHRA PRADESH,INDIA
531001,13.0562,74.0668,Visakhapatnam,ANDHRA PRADESH,INDIA
787031,13.3492,74.3598,Dibrugarh,ASSAM,INDIA
787057,13.3502,74.3608,Dibrugarh,ASSAM,INDIA
535125,13.1492,74.1598,Visakhapatnam,ANDHRA PRADESH,INDIA
535534,13.1592,74.1698,Visakhapatnam,ANDHRA PRADESH,INDIA
787032,13.3402,74.3508,Dibrugarh,ASSAM,INDIA
782445,13.3982,74.4088,Dibrugarh,ASSAM,INDIA
532428,13.2632,74.2738,Visakhapatnam,ANDHRA PRADESH,INDIA
531082,13.0712,74.0818,Visakhapatnam,ANDHRA PRADESH,INDIA
531040,13.0512,74.0618,Visakhapatnam,ANDHRA PRADESH,INDIA
530013,13.3022,74.3128,Visakhapatnam,ANDHRA PRADESH,INDIA
521402,12.9932,74.0038,Vijayawada,ANDHRA PRADESH,INDIA
533293,13.2032,74.2138,Visakhapatnam,ANDHRA PRADESH,INDIA
782426,13.4402,74.4508,Dibrugarh,ASSAM,INDIA
785680,13.4582,74.4688,Dibrugarh,ASSAM,INDIA
531081,13.0732,74.0838,Visakhapatnam,ANDHRA PRADESH,INDIA
532312,13.2432,74.2538,Visakhapatnam,ANDHRA PRADESH,INDIA
535220,13.3362,74.3468,Visakhapatnam,ANDHRA PRADESH,INDIA
531021,13.0692,74.0798,Visakhapatnam,ANDHRA PRADESH,INDIA
532455,13.2322,74.2428,Visakhapatnam,ANDHRA PRADESH,INDIA
532195,13.2472,74.2578,Visakhapatnam,ANDHRA PRADESH,INDIA
530045,13.2912,74.3018,Visakhapatnam,ANDHRA PRADESH,INDIA
533240,13.0322,74.0428,Visakhapatnam,ANDHRA PRADESH,INDIA
533431,13.1052,74.1158,Visakhapatnam,ANDHRA PRADESH,INDIA
535523,13.1372,74.1478,Visakhapatnam,ANDHRA PRADESH,INDIA
533103,13.1942,74.2048,Visakhapatnam,ANDHRA PRADESH,INDIA
530051,13.3072,74.3178,Visakhapatnam,ANDHRA PRADESH,INDIA
521456,12.9862,73.9968,Vijayawada,ANDHRA PRADESH,INDIA
521134,13.0092,74.0198,Vijayawada,ANDHRA PRADESH,INDIA
532292,13.2452,74.2558,Visakhapatnam,ANDHRA PRADESH,INDIA
532474,13.2662,74.2768,Visakhapatnam,ANDHRA PRADESH,INDIA
535250,13.3172,74.3278,Visakhapatnam,ANDHRA PRADESH,INDIA
786002,13.3532,74.3638,Dibrugarh,ASSAM,INDIA
520001,12.9902,74.0008,Vijayawada,ANDHRA PRADESH,INDIA
535281,13.3112,74.3218,Visakhapatnam,ANDHRA PRADESH,INDIA
533001,13.1232,74.1338,Visakhapatnam,ANDHRA PRADESH,INDIA
782142,13.4252,74.4358,Dibrugarh,ASSAM,INDIA
786125,13.5522,74.5628,Dibrugarh,ASSAM,INDIA
785602,13.4792,74.4898,Dibrugarh,ASSAM,INDIA
788026,13.5852,74.5958,Guwahati HQ,ASSAM,INDIA
784171,13.6742,74.6848,Guwahati HQ,ASSAM,INDIA
784110,13.7022,74.7128,Guwahati HQ,ASSAM,INDIA
784102,13.7142,74.7248,Guwahati HQ,ASSAM,INDIA
784105,13.6952,74.7058,Guwahati HQ,ASSAM,INDIA
781016,13.8322,74.8428,Guwahati HQ,ASSAM,INDIA
851128,13.9112,74.9218,Muzaffarpur,BIHAR,INDIA
851211,13.9322,74.9428,Muzaffarpur,BIHAR,INDIA
781308,13.8742,74.8848,Guwahati HQ,ASSAM,INDIA
781368,13.8792,74.8898,Guwahati HQ,ASSAM,INDIA
786187,13.5332,74.5438,Dibrugarh,ASSAM,INDIA
788725,13.6032,74.6138,Guwahati HQ,ASSAM,INDIA
785636,13.5232,74.5338,Dibrugarh,ASSAM,INDIA
783373,13.7612,74.7718,Guwahati HQ,ASSAM,INDIA
781316,13.8592,74.8698,Guwahati HQ,ASSAM,INDIA
785692,13.4772,74.4878,Dibrugarh,ASSAM,INDIA
784101,13.6572,74.6678,Guwahati HQ,ASSAM,INDIA
781030,13.8042,74.8148,Guwahati HQ,ASSAM,INDIA
786190,13.5532,74.5638,Dibrugarh,ASSAM,INDIA
784173,13.7172,74.7278,Guwahati HQ,ASSAM,INDIA
783334,13.7462,74.7568,Guwahati HQ,ASSAM,INDIA
781009,13.8152,74.8258,Guwahati HQ,ASSAM,INDIA
785111,13.5222,74.5328,Dibrugarh,ASSAM,INDIA
788002,13.6202,74.6308,Guwahati HQ,ASSAM,INDIA
784125,13.7152,74.7258,Guwahati HQ,ASSAM,INDIA
785603,13.4832,74.4938,Dibrugarh,ASSAM,INDIA
783324,13.7582,74.7688,Guwahati HQ,ASSAM,INDIA
788724,13.6132,74.6238,Guwahati HQ,ASSAM,INDIA
783130,13.7392,74.7498,Guwahati HQ,ASSAM,INDIA
783347,13.7472,74.7578,Guwahati HQ,ASSAM,INDIA
788160,13.6412,74.6518,Guwahati HQ,ASSAM,INDIA
784149,13.6822,74.6928,Guwahati HQ,ASSAM,INDIA
784179,13.6872,74.6978,Guwahati HQ,ASSAM,INDIA
783354,13.7632,74.7738,Guwahati HQ,ASSAM,INDIA
786160,13.5362,74.5468,Dibrugarh,ASSAM,INDIA
788156,13.5722,74.5828,Guwahati HQ,ASSAM,INDIA
783301,13.7722,74.7828,Guwahati HQ,ASSAM,INDIA
788161,13.5632,74.5738,Guwahati HQ,ASSAM,INDIA
781012,13.8252,74.8358,Guwahati HQ,ASSAM,INDIA
788031,13.6332,74.6438,Guwahati HQ,ASSAM,INDIA
781370,13.9082,74.9188,Guwahati HQ,ASSAM,INDIA
785631,13.5022,74.5128,Dibrugarh,ASSAM,INDIA
788115,13.5792,74.5898,Guwahati HQ,ASSAM,INDIA
788818,13.5942,74.6048,Guwahati HQ,ASSAM,INDIA
788119,13.5702,74.5808,Guwahati HQ,ASSAM,INDIA
781021,13.8002,74.8108,Guwahati HQ,ASSAM,INDIA
781025,13.7842,74.7948,Guwahati HQ,ASSAM,INDIA
788817,13.6072,74.6178,Guwahati HQ,ASSAM,INDIA
788103,13.6502,74.6608,Guwahati HQ,ASSAM,INDIA
781307,13.8632,74.8738,Guwahati HQ,ASSAM,INDIA
785673,13.5062,74.5168,Dibrugarh,ASSAM,INDIA
785693,13.4802,74.4908,Dibrugarh,ASSAM,INDIA
784174,13.6722,74.6828,Guwahati HQ,ASSAM,INDIA
781141,13.7992,74.8098,Guwahati HQ,ASSAM,INDIA
785619,13.4992,74.5098,Dibrugarh,ASSAM,INDIA
786183,13.5412,74.5518,Dibrugarh,ASSAM,INDIA
784115,13.7072,74.7178,Guwahati HQ,ASSAM,INDIA
781133,13.8222,74.8328,Guwahati HQ,ASSAM,INDIA
786189,13.5392,74.5498,Dibrugarh,ASSAM,INDIA
783345,13.7402,74.7508,Guwahati HQ,ASSAM,INDIA
781329,13.8552,74.8658,Guwahati HQ,ASSAM,INDIA
847107,13.9692,74.9798,Muzaffarpur,BIHAR,INDIA
783323,13.7282,74.7388,Guwahati HQ,ASSAM,INDIA
781347,13.8682,74.8788,Guwahati HQ,ASSAM,INDIA
847201,13.9542,74.9648,Muzaffarpur,BIHAR,INDIA
788168,13.6462,74.6568,Guwahati HQ,ASSAM,INDIA
847203,13.9552,74.9658,Muzaffarpur,BIHAR,INDIA
783129,13.7322,74.7428,Guwahati HQ,ASSAM,INDIA
781333,13.8962,74.9068,Guwahati HQ,ASSAM,INDIA
784524,13.6532,74.6638,Guwahati HQ,ASSAM,INDIA
781327,13.8652,74.8758,Guwahati HQ,ASSAM,INDIA
788802,13.6342,74.6448,Guwahati HQ,ASSAM,INDIA
781350,13.8862,74.8968,Guwahati HQ,ASSAM,INDIA
788719,13.6472,74.6578,Guwahati HQ,ASSAM,INDIA
785601,13.5132,74.5238,Dibrugarh,ASSAM,INDIA
783383,13.7562,74.7668,Guwahati HQ,ASSAM,INDIA
781024,13.8512,74.8618,Guwahati HQ,ASSAM,INDIA
783348,13.7482,74.7588,Guwahati HQ,ASSAM,INDIA
781011,13.8242,74.8348,Guwahati HQ,ASSAM,INDIA
781381,13.7952,74.8058,Guwahati HQ,ASSAM,INDIA
781305,13.9032,74.9138,Guwahati HQ,ASSAM,INDIA
785621,13.5242,74.5348,Dibrugarh,ASSAM,INDIA
784514,13.6582,74.6688,Guwahati HQ,ASSAM,INDIA
784111,13.6862,74.6968,Guwahati HQ,ASSAM,INDIA
781031,13.7872,74.7978,Guwahati HQ,ASSAM,INDIA
781353,13.9092,74.9198,Guwahati HQ,ASSAM,INDIA
847101,13.9592,74.9698,Muzaffarpur,BIHAR,INDIA
781014,13.7882,74.7988,Guwahati HQ,ASSAM,INDIA
783372,13.7532,74.7638,Guwahati HQ,ASSAM,INDIA
788111,13.6262,74.6368,Guwahati HQ,ASSAM,INDIA
781027,13.7892,74.7998,Guwahati HQ,ASSAM,INDIA
783330,13.7272,74.7378,Guwahati HQ,ASSAM,INDIA
781328,13.8752,74.8858,Guwahati HQ,ASSAM,INDIA
785004,13.4782,74.4888,Dibrugarh,ASSAM,INDIA
783346,13.7242,74.7348,Guwahati HQ,ASSAM,INDIA
851126,13.9472,74.9578,Muzaffarpur,BIHAR,INDIA
786174,13.5322,74.5428,Dibrugarh,ASSAM,INDIA
847123,13.9762,74.9868,Muzaffarpur,BIHAR,INDIA
786126,13.5482,74.5588,Dibrugarh,ASSAM,INDIA
788009,13.5742,74.5848,Guwahati HQ,ASSAM,INDIA
785630,13.4852,74.4958,Dibrugarh,ASSAM,INDIA
788722,13.5622,74.5728,Guwahati HQ,ASSAM,INDIA
784528,13.6932,74.7038,Guwahati HQ,ASSAM,INDIA
782402,13.8202,74.8308,Guwahati HQ,ASSAM,INDIA
783333,13.7732,74.7838,Guwahati HQ,ASSAM,INDIA
847106,13.9612,74.9718,Muzaffarpur,BIHAR,INDIA
788152,13.5952,74.6058,Guwahati HQ,ASSAM,INDIA
788736,13.5962,74.6068,Guwahati HQ,ASSAM,INDIA
788165,13.6312,74.6418,Guwahati HQ,ASSAM,INDIA
783382,13.7502,74.7608,Guwahati HQ,ASSAM,INDIA
784505,13.7062,74.7168,Guwahati HQ,ASSAM,INDIA
781103,13.7982,74.8088,Guwahati HQ,ASSAM,INDIA
784025,13.7192,74.7298,Guwahati HQ,ASSAM,INDIA
781137,13.7812,74.7918,Guwahati HQ,ASSAM,INDIA
781129,13.8332,74.8438,Guwahati HQ,ASSAM,INDIA
781377,13.8722,74.8828,Guwahati HQ,ASSAM,INDIA
781348,13.8732,74.8838,Guwahati HQ,ASSAM,INDIA
786154,13.5372,74.5478,Dibrugarh,ASSAM,INDIA
783390,13.7362,74.7468,Guwahati HQ,ASSAM,INDIA
848201,13.9262,74.9368,Muzaffarpur,BIHAR,INDIA
788710,13.5932,74.6038,Guwahati HQ,ASSAM,INDIA
784178,13.6552,74.6658,Guwahati HQ,ASSAM,INDIA
786145,13.5552,74.5658,Dibrugarh,ASSAM,INDIA
788815,13.5992,74.6098,Guwahati HQ,ASSAM,INDIA
784513,13.6912,74.7018,Guwahati HQ,ASSAM,INDIA
846002,13.9662,74.9768,Muzaffarpur,BIHAR,INDIA
785618,13.4842,74.4948,Dibrugarh,ASSAM,INDIA
851214,13.9212,74.9318,Muzaffarpur,BIHAR,INDIA
788004,13.5692,74.5798,Guwahati HQ,ASSAM,INDIA
788728,13.5912,74.6018,Guwahati HQ,ASSAM,INDIA
781309,13.9022,74.9128,Guwahati HQ,ASSAM,INDIA
847115,13.9522,74.9628,Muzaffarpur,BIHAR,INDIA
785014,13.4982,74.5088,Dibrugarh,ASSAM,INDIA
788737,13.6192,74.6298,Guwahati HQ,ASSAM,INDIA
784527,13.6622,74.6728,Guwahati HQ,ASSAM,INDIA
851213,13.9302,74.9408,Muzaffarpur,BIHAR,INDIA
788126,13.6142,74.6248,Guwahati HQ,ASSAM,INDIA
788805,13.6392,74.6498,Guwahati HQ,ASSAM,INDIA
781136,13.8092,74.8198,Guwahati HQ,ASSAM,INDIA
786188,13.5442,74.5548,Dibrugarh,ASSAM,INDIA
781366,13.7942,74.8048,Guwahati HQ,ASSAM,INDIA
788720,13.5832,74.5938,Guwahati HQ,ASSAM,INDIA
851204,13.9252,74.9358,Muzaffarpur,BIHAR,INDIA
783393,13.7332,74.7438,Guwahati HQ,ASSAM,INDIA
781032,13.8372,74.8478,Guwahati HQ,ASSAM,INDIA
781013,13.8382,74.8488,Guwahati HQ,ASSAM,INDIA
851116,13.9282,74.9388,Muzaffarpur,BIHAR,INDIA
785632,13.4952,74.5058,Dibrugarh,ASSAM,INDIA
781325,13.8602,74.8708,Guwahati HQ,ASSAM,INDIA
781306,13.8572,74.8678,Guwahati HQ,ASSAM,INDIA
851130,13.9452,74.9558,Muzaffarpur,BIHAR,INDIA
784504,13.6992,74.7098,Guwahati HQ,ASSAM,INDIA
783375,13.7682,74.7788,Guwahati HQ,ASSAM,INDIA
781121,13.8082,74.8188,Guwahati HQ,ASSAM,INDIA
785112,13.4882,74.4988,Dibrugarh,ASSAM,INDIA
785626,13.4812,74.4918,Dibrugarh,ASSAM,INDIA
788806,13.5712,74.5818,Guwahati HQ,ASSAM,INDIA
784147,13.6832,74.6938,Guwahati HQ,ASSAM,INDIA
784144,13.6792,74.6898,Guwahati HQ,ASSAM,INDIA
781128,13.7802,74.7908,Guwahati HQ,ASSAM,INDIA
784526,13.7042,74.7148,Guwahati HQ,ASSAM,INDIA
786173,13.5542,74.5648,Dibrugarh,ASSAM,INDIA
784028,13.7182,74.7288,Guwahati HQ,ASSAM,INDIA
785662,13.5162,74.5268,Dibrugarh,ASSAM,INDIA
786159,13.5602,74.5708,Dibrugarh,ASSAM,INDIA
784117,13.6752,74.6858,Guwahati HQ,ASSAM,INDIA
784508,13.6922,74.7028,Guwahati HQ,ASSAM,INDIA
847423,13.9722,74.9828,Muzaffarpur,BIHAR,INDIA
783325,13.7742,74.7848,Guwahati HQ,ASSAM,INDIA
781034,13.8452,74.8558,Guwahati HQ,ASSAM,INDIA
785105,13.5052,74.5158,Dibrugarh,ASSAM,INDIA
788010,13.6102,74.6208,Guwahati HQ,ASSAM,INDIA
781020,13.8442,74.8548,Guwahati HQ,ASSAM,INDIA
781373,13.8542,74.8648,Guwahati HQ,ASSAM,INDIA
848203,13.9172,74.9278,Muzaffarpur,BIHAR,INDIA
786170,13.5382,74.5488,Dibrugarh,ASSAM,INDIA
784510,13.6562,74.6668,Guwahati HQ,ASSAM,INDIA
788015,13.6042,74.6148,Guwahati HQ,ASSAM,INDIA
781372,13.8532,74.8638,Guwahati HQ,ASSAM,INDIA
788150,13.5652,74.5758,Guwahati HQ,ASSAM,INDIA
781134,13.7902,74.8008,Guwahati HQ,ASSAM,INDIA
781310,13.8782,74.8888,Guwahati HQ,ASSAM,INDIA
783376,13.7642,74.7748,Guwahati HQ,ASSAM,INDIA
847303,13.9562,74.9668,Muzaffarpur,BIHAR,INDIA
785613,13.4972,74.5078,Dibrugarh,ASSAM,INDIA
847427,13.9532,74.9638,Muzaffarpur,BIHAR,INDIA
784175,13.6702,74.6808,Guwahati HQ,ASSAM,INDIA
851135,13.9402,74.9508,Muzaffarpur,BIHAR,INDIA
788712,13.5682,74.5788,Guwahati HQ,ASSAM,INDIA
788735,13.6252,74.6358,Guwahati HQ,ASSAM,INDIA
785010,13.5122,74.5228,Dibrugarh,ASSAM,INDIA
785001,13.4932,74.5038,Dibrugarh,ASSAM,INDIA
781123,13.8142,74.8248,Guwahati HQ,ASSAM,INDIA
785684,13.4822,74.4928,Dibrugarh,ASSAM,INDIA
785634,13.5212,74.5318,Dibrugarh,ASSAM,INDIA
783122,13.7662,74.7768,Guwahati HQ,ASSAM,INDIA
786156,13.5462,74.5568,Dibrugarh,ASSAM,INDIA
788820,13.5842,74.5948,Guwahati HQ,ASSAM,INDIA
781102,13.7822,74.7928,Guwahati HQ,ASSAM,INDIA
785110,13.4912,74.5018,Dibrugarh,ASSAM,INDIA
788007,13.6212,74.6318,Guwahati HQ,ASSAM,INDIA
781364,13.8012,74.8118,Guwahati HQ,ASSAM,INDIA
781302,13.8802,74.8908,Guwahati HQ,ASSAM,INDIA
788011,13.5782,74.5888,Guwahati HQ,ASSAM,INDIA
788108,13.6482,74.6588,Guwahati HQ,ASSAM,INDIA
847233,13.9582,74.9688,Muzaffarpur,BIHAR,INDIA
785700,13.5192,74.5298,Dibrugarh,ASSAM,INDIA
784167,13.6612,74.6718,Guwahati HQ,ASSAM,INDIA
786153,13.5582,74.5688,Dibrugarh,ASSAM,INDIA
851118,13.9182,74.9288,Muzaffarpur,BIHAR,INDIA
851201,13.9392,74.9498,Muzaffarpur,BIHAR,INDIA
788112,13.6242,74.6348,Guwahati HQ,ASSAM,INDIA
784176,13.7002,74.7108,Guwahati HQ,ASSAM,INDIA
784509,13.6772,74.6878,Guwahati HQ,ASSAM,INDIA
781036,13.8352,74.8458,Guwahati HQ,ASSAM,INDIA
781341,13.8852,74.8958,Guwahati HQ,ASSAM,INDIA
781006,13.7922,74.8028,Guwahati HQ,ASSAM,INDIA
788113,13.5822,74.5928,Guwahati HQ,ASSAM,INDIA
788104,13.6442,74.6548,Guwahati HQ,ASSAM,INDIA
784190,13.6812,74.6918,Guwahati HQ,ASSAM,INDIA
786182,13.5432,74.5538,Dibrugarh,ASSAM,INDIA
783126,13.7652,74.7758,Guwahati HQ,ASSAM,INDIA
785703,13.5042,74.5148,Dibrugarh,ASSAM,INDIA
783124,13.7352,74.7458,Guwahati HQ,ASSAM,INDIA
781037,13.8472,74.8578,Guwahati HQ,ASSAM,INDIA
851115,13.9352,74.9458,Muzaffarpur,BIHAR,INDIA
784166,13.6882,74.6988,Guwahati HQ,ASSAM,INDIA
852161,13.9372,74.9478,Muzaffarpur,BIHAR,INDIA
784507,13.6852,74.6958,Guwahati HQ,ASSAM,INDIA
781039,13.8362,74.8468,Guwahati HQ,ASSAM,INDIA
781313,13.8822,74.8928,Guwahati HQ,ASSAM,INDIA
781301,13.8992,74.9098,Guwahati HQ,ASSAM,INDIA
786192,13.5512,74.5618,Dibrugarh,ASSAM,INDIA
786158,13.5572,74.5678,Dibrugarh,ASSAM,INDIA
785007,13.5252,74.5358,Dibrugarh,ASSAM,INDIA
851132,13.9242,74.9348,Muzaffarpur,BIHAR,INDIA
846005,13.9652,74.9758,Muzaffarpur,BIHAR,INDIA
783369,13.7772,74.7878,Guwahati HQ,ASSAM,INDIA
851133,13.9202,74.9308,Muzaffarpur,BIHAR,INDIA
784104,13.7102,74.7208,Guwahati HQ,ASSAM,INDIA
851111,13.9132,74.9238,Muzaffarpur,BIHAR,INDIA
781365,13.8162,74.8268,Guwahati HQ,ASSAM,INDIA
851112,13.9192,74.9298,Muzaffarpur,BIHAR,INDIA
788819,13.6232,74.6338,Guwahati HQ,ASSAM,INDIA
783389,13.7602,74.7708,Guwahati HQ,ASSAM,INDIA
781104,13.8062,74.8168,Guwahati HQ,ASSAM,INDIA
788832,13.6292,74.6398,Guwahati HQ,ASSAM,INDIA
788003,13.6222,74.6328,Guwahati HQ,ASSAM,INDIA
783381,13.7782,74.7888,Guwahati HQ,ASSAM,INDIA
783339,13.7292,74.7398,Guwahati HQ,ASSAM,INDIA
781125,13.8262,74.8368,Guwahati HQ,ASSAM,INDIA
781330,13.8762,74.8868,Guwahati HQ,ASSAM,INDIA
788781,13.6012,74.6118,Guwahati HQ,ASSAM,INDIA
788109,13.6492,74.6598,Guwahati HQ,ASSAM,INDIA
784113,13.6962,74.7068,Guwahati HQ,ASSAM,INDIA
781317,13.8612,74.8718,Guwahati HQ,ASSAM,INDIA
784153,13.6782,74.6888,Guwahati HQ,ASSAM,INDIA
781150,13.8212,74.8318,Guwahati HQ,ASSAM,INDIA
781001,13.8302,74.8408,Guwahati HQ,ASSAM,INDIA
848204,13.9142,74.9248,Muzaffarpur,BIHAR,INDIA
784501,13.7032,74.7138,Guwahati HQ,ASSAM,INDIA
781022,13.8412,74.8518,Guwahati HQ,ASSAM,INDIA
851114,13.9342,74.9448,Muzaffarpur,BIHAR,INDIA
851218,13.9482,74.9588,Muzaffarpur,BIHAR,INDIA
847105,13.9622,74.9728,Muzaffarpur,BIHAR,INDIA
783360,13.7372,74.7478,Guwahati HQ,ASSAM,INDIA
788118,13.6522,74.6628,Guwahati HQ,ASSAM,INDIA
781376,13.8232,74.8338,Guwahati HQ,ASSAM,INDIA
784172,13.6692,74.6798,Guwahati HQ,ASSAM,INDIA
784001,13.7112,74.7218,Guwahati HQ,ASSAM,INDIA
784154,13.6762,74.6868,Guwahati HQ,ASSAM,INDIA
781339,13.8702,74.8808,Guwahati HQ,ASSAM,INDIA
788166,13.6162,74.6268,Guwahati HQ,ASSAM,INDIA
781004,13.8422,74.8528,Guwahati HQ,ASSAM,INDIA
783337,13.7342,74.7448,Guwahati HQ,ASSAM,INDIA
785640,13.4892,74.4998,Dibrugarh,ASSAM,INDIA
785666,13.5112,74.5218,Dibrugarh,ASSAM,INDIA
783131,13.7512,74.7618,Guwahati HQ,ASSAM,INDIA
781124,13.7972,74.8078,Guwahati HQ,ASSAM,INDIA
847103,13.9602,74.9708,Muzaffarpur,BIHAR,INDIA
786171,13.5312,74.5418,Dibrugarh,ASSAM,INDIA
788001,13.6282,74.6388,Guwahati HQ,ASSAM,INDIA
