review_id,order_id,customer_id,product_id,ratings,review_title,review_comment_message,review_creation_date,review_answer_time
RVW00259,b9f65a22c4594715663d2ad060df1b6c,ea881d44e7e735dd3b154baba6917f3b,PRO082,3.0,Perfect product!,I got the prouduct with great deal. Nice packaging. Fast delivery,2020-08-03 20:32:50,2020-08-05 20:32:50
RVW00260,2a00d2a2be8e1f2b07fcfd5e89a66062,8a7bd75315cdfef62fd97d65526ecb9d,PRO082,4.0,moderate,Nice and fast delivery within the promise time. The highlight is open delivery so we can cross check while delivery the product and no Plastic bags for packing..,2020-05-29 11:53:36,2020-05-30 11:53:36
RVW00261,e714fd896d1273fd224dbeef2cb97633,ed2533314abb0846d2f3448b35bbe8c2,PRO082,1.0,Horrible,"Very poor Quality, expected better.",2020-03-12 15:28:47,2020-03-13 15:28:47
RVW00262,6164f657084f27df744b7ba94beee2e1,c83c1715a135347d7342686585a2b080,PRO083,2.0,Could be way better,"Not so great product, could be better.",2020-07-22 05:03:14,2020-07-22 17:03:14
RVW00263,f30d59d024a381d49e85a1ecfe0d79c0,8fd85d9eff1b41fff629b2f0e33831e6,PRO083,2.0,very poor,product is damage,2020-08-17 16:23:55,2020-08-20 16:23:55
RVW00264,89a4c233afc16481649ea535f2c9eeba,2bbcf5af36dc7f58511d502ae23af9c4,PRO084,3.0,Fabulous!,I got the prouduct with great deal. Nice packaging. Fast delivery,2020-04-18 00:00:58,2020-04-19 00:00:58
RVW00265,e4b0a27c86f8084e7e42e7602ecd6b29,99911a0eca901217e2c674dca58bd84d,PRO084,4.0,could be way better,Nice and fast delivery within the promise time. The highlight is open delivery so we can cross check while delivery the product and no Plastic bags for packing..,2020-11-05 04:02:14,2020-11-07 04:02:14
RVW00266,e4b0a27c86f8084e7e42e7602ecd6b29,99911a0eca901217e2c674dca58bd84d,PRO824,5.0,Fabulous!,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-11-06 04:02:14,2020-11-07 04:02:14
RVW00267,5b9a1d812c91401093d659b221e17971,d99c9cfb89e5b64a16d62121012c02de,PRO084,3.0,ind-blowing purchase,The product is incredible in nature.... Just thanks for offering a nice deal for this product,2020-05-05 17:13:53,2020-05-07 17:13:53
RVW00268,bf99c65e08505b49813ebded6969d109,5cdec0bb8cbdf53ffc8fdc212cd247c6,PRO084,3.0,Good choice,totally satisfied with this product and with courier service also..,2020-07-04 14:29:13,2020-07-07 14:29:13
RVW00269,2f2c37a8993eb931289ed7a8a546791e,cbeff49531b84619a15169ed10ccac20,PRO085,2.0,Absolute Rubbish!!,"Not so great product, could be better.",2020-02-02 03:40:21,2020-02-02 15:40:21
RVW00270,7cfbcf0f0e692bccbf7d7a4c997e80fd,fdbc3573fba732fb20957598f0aef304,PRO085,2.0,Absolute Rubbish!!,"The delivery man had bad attitude, have raised complaint",2020-09-27 05:27:45,2020-10-01 05:27:45
RVW00271,e79151590aa7ee3040361aa72796c4b4,62a8b4a0d10a8fa0f5c34059b7758859,PRO085,3.0,Nice,"What an amazing quality product at such a great price, would recommend 10/10..",2020-07-29 09:24:43,2020-07-31 09:24:43
RVW00272,b319de7e29d9ec96df9f75a1558c8ea7,8e1dff0d67c90649dba1440b80328275,PRO086,1.0,Worst experience ever,"Very poor service, the condition of the product when delivered was abyssmal",2020-03-16 22:20:49,2020-03-19 22:20:49
RVW00273,5b9a7fae2bc9ceadc539d174314bd4a7,1993a85ab0559032b87d850e75d80d0e,PRO086,2.0,Terrible product,"This is not what I ordered, very poor",2020-01-26 06:14:05,2020-01-27 06:14:05
RVW00274,19071fa97256edc89512749be1569e7e,260e209f14f2838911c24a44769dd980,PRO087,3.0,Value-for-money,"Tihs product, amazing excellent fantastic super and 2 good",2020-04-25 23:39:08,2020-04-26 11:39:08
RVW00275,19071fa97256edc89512749be1569e7e,260e209f14f2838911c24a44769dd980,PRO703,1.0,Worst experience ever,Very bad experience.. I got the broken items,2020-04-21 23:39:08,2020-04-25 23:39:08
RVW00276,d62c659d70b5d48e0533f60fc47d6791,9f3a202c07b950692aa1221cd32e976f,PRO087,3.0,Best in the market!,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-05-30 18:18:52,2020-06-03 18:18:52
RVW00277,88d1a4053f36cee7a806c473458c6c11,f2466a19138a60af2319a3693c6b2b9e,PRO087,1.0,Not good,"Very poor service, the condition of the product when delivered was abyssmal",2020-09-06 21:27:14,2020-09-09 21:27:14
RVW00278,88d1a4053f36cee7a806c473458c6c11,f2466a19138a60af2319a3693c6b2b9e,PRO576,2.0,Hated it!!,"Below average product, there are better options in the market than this.",2020-09-04 21:27:14,2020-09-07 21:27:14
RVW00279,8c470b0e73454784ae5e97ffa3e6f7c3,1643f66f6cc239c720a52b3d0fa8edab,PRO087,3.0,Worth the money,It's cost is available in my budget and this is amazing product,2021-01-10 10:36:34,2021-01-13 10:36:34
RVW00280,5e651ab6dacf51fcbe51f3aaf84f0368,b80a097ea46d3cef0ea29a2b2ce06375,PRO088,4.0,Must buy!,"What an amazing quality product at such a great price, would recommend 10/10..",2020-02-18 21:08:35,2020-02-19 21:08:35
RVW00281,282161fa6e9f9cbcbaf8ea340d4ee7f9,dbb8e2fa66d48153c38fb4548c4166a9,PRO089,4.0,Brilliant,totally satisfied with this product and with courier service also..,2020-04-14 01:33:32,2020-04-17 01:33:32
RVW00282,0e3737a398f635ed0c0957a0320781ec,ba74d47434e0ebf1840b5c9341451fba,PRO089,3.0,Highly recommended,Excellent quality product very satisfied with the overall experience.,2020-01-23 06:57:21,2020-01-25 06:57:21
RVW00283,0a97f36e62839a22eb00bcc9a9160e70,213d35a2dc913e03096fde29f8a4aca7,PRO089,4.0,Good choice,"Timely and safely delivered, nice job",2020-01-29 01:29:58,2020-01-31 01:29:58
RVW00284,0a97f36e62839a22eb00bcc9a9160e70,213d35a2dc913e03096fde29f8a4aca7,PRO151,2.0,bad quality,"Below average product, there are better options in the market than this.",2020-01-31 01:29:58,2020-02-04 01:29:58
RVW00285,374a125372cffb30e8e2df55f8448da4,42fda2d2d454649d39e6ec5c00b4f1f4,PRO090,3.0,ind-blowing purchase,"Very good quality product, got a nice deal and was delivered on time.",2020-02-15 19:31:40,2020-02-17 19:31:40
RVW00286,af2fedf9f49d8dab90fba9c19b52c001,86b2c88f97d0b9b421b8bd62be63faae,PRO090,4.0,Fabulous!,Full value for money product.,2020-05-23 03:08:05,2020-05-23 15:08:05
RVW00287,f6af432c1ac452ce563fa6ffc5e35aad,25631315ece1d1541fbede2ef9b2b379,PRO090,5.0,Worth every penny,"Great product, must buy",2020-07-01 02:19:55,2020-07-03 02:19:55
RVW00288,c7f2160ec04e1391b0c36a9414fbd118,167db18e4fbd9ba3dec2aa5a7b79969b,PRO091,5.0,Best in the market!,"Timely and safely delivered, nice job",2020-01-24 00:50:02,2020-01-28 00:50:02
RVW00289,275bdc3d32ed65dee689eecaa10e7a80,567e60489e4b10e8b8a04321210a04c5,PRO091,3.0,Value-for-money,I'm happy with this product,2020-07-07 22:34:17,2020-07-10 22:34:17
RVW00290,36f3f1d96022b41043bf6db3266453cd,2fd5d11b117d681d077eee00b1830be1,PRO091,2.0,Useless product,"Very poor Quality, expected better.",2020-06-13 22:46:39,2020-06-15 22:46:39
RVW00291,2bb1693e6826b1ef5f46a4e33f0dbef8,bd66d303f3c88fec12d78e527e6935b6,PRO092,3.0,wesome,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-08-31 16:11:52,2020-09-02 16:11:52
RVW00292,2f2e121506a561cd285173b300fd992f,6be29a1fa00c30c85b4e3cbc990fab7b,PRO092,4.0,wesome,No 1 product...no doubt,2020-02-19 05:59:39,2020-02-23 05:59:39
RVW00293,2f2e121506a561cd285173b300fd992f,6be29a1fa00c30c85b4e3cbc990fab7b,PRO254,4.0,moderate,"Great product, must buy",2020-02-19 05:59:39,2020-02-23 05:59:39
RVW00294,52acad099b2a57fc90af92b1078c1cb3,bb6209eca581fe91e5f09055a0e3e8b2,PRO092,4.0,ind-blowing purchase,The product is really amazing ❤️In love with the product,2020-01-16 14:09:37,2020-01-19 14:09:37
RVW00295,c7e5f8183f0f4c7cc783a31e32679e8b,1bab05433ef18b837f0fad9e3c0fc2a4,PRO092,1.0,Not recommended at all,"Was very excited when I ordered, but it has disappointed me so much, dont buy this",2020-08-31 16:12:31,2020-09-01 16:12:31
RVW00296,46c43e0da6349514a5b200d60026021a,6b80d613d3378576251d9ec0e13eedc1,PRO093,4.0,Nice product,"What an amazing quality product at such a great price, would recommend 10/10..",2020-12-16 16:46:57,2020-12-20 16:46:57
RVW00297,b5620c351108ed4667886da53f3f8599,eddf93179e9e295dcffdb002a3ad2d77,PRO093,4.0,Super!,"Very good quality product, got a nice deal and was delivered on time.",2020-11-17 23:43:35,2020-11-21 23:43:35
RVW00298,36f34e0afd0f39f2a94e0988c4a5047c,d013a9635984f984b4a5eb85285898a5,PRO093,4.0,Just wow!,No 1 product...no doubt,2020-06-18 13:56:31,2020-06-19 01:56:31
RVW00299,c239944e346dc1fde937d68eaaf858ac,03db7508ff10612b60f9198e0b33cfda,PRO093,3.0,Really magical.. :),It's cost is available in my budget and this is amazing product,2020-06-05 22:54:23,2020-06-07 22:54:23
RVW00300,88c1796abf705db4504c5e18914edfce,85d7e15edebcc92f98e52c8b48a159a3,PRO093,3.0,Must buy!,packaging was great ... a budget deal.,2020-03-26 13:38:24,2020-03-30 13:38:24
RVW00301,4825259a3bd87ab7c288fc72ef4d3067,5c3438327a067e8d27565c9591bb2ed3,PRO094,3.0,Terrific,"Very good quality product, got a nice deal and was delivered on time.",2020-07-13 19:41:24,2020-07-14 19:41:24
RVW00302,87850ccd83d669cf004ea32dd917d6c4,e48fe5d0e0da16a99b9ed1e40ddeac72,PRO094,5.0,Does the job,No 1 product...no doubt,2020-08-07 10:54:46,2020-08-08 10:54:46
RVW00303,2e7a373242af9032c112f07cf0235ee8,8851a3c5fac2f9c3abd2fdfe879889fb,PRO095,4.0,Good choice,Thanks for the delivery awesome service by delivery man,2020-04-22 02:37:43,2020-04-25 02:37:43
RVW00304,dbe715996d171c4b2877daa01c0d6aca,788cffe37a94186e4ad9a9940f0f858f,PRO095,3.0,Must buy!,"Very good quality product, got a nice deal and was delivered on time.",2020-05-25 08:13:18,2020-05-29 08:13:18
RVW00305,4a7cdb3a49afbb2ed402941490694849,9d408eba773d0ed51cf8e3c398bbd72f,PRO095,2.0,Expected a better product,Don't waste u r money,2020-06-03 12:44:46,2020-06-04 00:44:46
RVW00306,031e9d02ce26fb5bb1f85335708fc70b,9538bc63a8c734af9f456e5e932af9e9,PRO095,1.0,Hated it!!,"This is not what I ordered, very poor",2020-02-16 14:58:07,2020-02-17 14:58:07
RVW00307,f67e663b2ff655ebf56d06f6fe7f6a97,6c3ca4abd5a5e76fc6072d2c47bcdc81,PRO096,1.0,Slightly disappointed,Delivery was very late,2020-01-22 14:30:33,2020-01-23 02:30:33
RVW00308,f67e663b2ff655ebf56d06f6fe7f6a97,6c3ca4abd5a5e76fc6072d2c47bcdc81,PRO911,3.0,Terrific,Nice and fast delivery within the promise time. The highlight is open delivery so we can cross check while delivery the product and no Plastic bags for packing..,2020-01-18 14:30:33,2020-01-22 14:30:33
RVW00309,e631d7417c16066c831e8f2599673235,9c7698f6d1448481356f97b24097ae65,PRO096,2.0,Horrible,"Was very excited when I ordered, but it has disappointed me so much, dont buy this",2020-02-07 03:38:13,2020-02-08 03:38:13
RVW00310,80856e464d96ed6573219f5d65fc7f3e,2a22ba1cb2f182b16cfd4b7620ea6114,PRO096,3.0,Great product,I got the prouduct with great deal. Nice packaging. Fast delivery,2020-07-11 02:39:58,2020-07-13 02:39:58
RVW00311,43bc3119f6a029c0b7293bf06ac67f38,5c495510e9f861b83aa5fb7c308e8d76,PRO096,4.0,Highly recommended,"Tihs product, amazing excellent fantastic super and 2 good",2020-01-16 05:19:25,2020-01-17 05:19:25
RVW00312,b8a3faed0f5c557b7d0e55a9040c684f,76efe6e4900b23c6bc5190ea0b94a783,PRO097,5.0,Great product,Thank uu guys m happy with the service and delivery service is too good thanx again,2020-02-25 10:40:18,2020-02-27 10:40:18
RVW00313,8c0c24dbbcc3943b962f8833a34fc82b,899f6aa53846ef2f3775f4f4c58336da,PRO097,3.0,xcellent,Excellent quality product very satisfied with the overall experience.,2020-03-21 20:37:45,2020-03-24 20:37:45
RVW00314,559e95307dd31619f52fde406925e840,4cd281d8030921fc1b77650f63efdda3,PRO097,3.0,could be way better,"Authentic product received , great price",2020-08-20 21:54:39,2020-08-24 21:54:39
RVW00315,b9385ac2c4b80d5339b96a2593dd84cb,018d3918d60c2e821b654b8eb4cfde55,PRO098,3.0,Worth every penny,"Authentic product received , great price",2020-07-05 07:49:23,2020-07-06 07:49:23
RVW00316,cce396b7de9158adfd7556936f8ba267,c17bd91b1e06ffc95d4b255931dfae97,PRO098,3.0,Worth every penny,Thank uu guys m happy with the service and delivery service is too good thanx again,2020-03-11 21:36:35,2020-03-14 21:36:35
RVW00317,b89d9a223208fad0bb7f6e161b4d43c9,4df063e444386a404859f4d9bdbb5063,PRO098,4.0,Just Okay,Superfast delivery...value for money,2020-08-31 18:43:23,2020-09-01 18:43:23
RVW00318,d2d8c96cdc3a00c418d2a5539e598add,1c39d56b27096ba58f7c6ae5525b5725,PRO099,3.0,Terrific,"Authentic product received , great price",2020-03-22 14:44:41,2020-03-24 14:44:41
RVW00319,368df49737936bddc9d47a700a1920b9,5a57b1a20de176ef2c2e643e33c6a035,PRO099,1.0,Horrible,"Not so great product, could be better.",2020-08-19 18:35:29,2020-08-20 18:35:29
RVW00320,3f61fdc385ace6c39912703194992ad7,a7693fba2ff9583c78751f2b66ecab9d,PRO100,1.0,Could be way better,"Very poor service, the condition of the product when delivered was abyssmal",2020-04-19 21:46:41,2020-04-22 21:46:41
RVW00321,292b5c75de3cb3dc17a422c7985b3e5a,1400d3c9230622c965679dc35bf3d886,PRO100,3.0,pretty good,I got the prouduct with great deal. Nice packaging. Fast delivery,2020-04-26 18:38:22,2020-04-29 18:38:22
RVW00322,01f99c97a2034ffb373556e8fdb5c7cf,d7486181fcd6b7aff07675c0b2d5e0da,PRO100,2.0,very poor,Waste of money dont buy guys,2020-05-21 20:50:38,2020-05-22 08:50:38
RVW00323,97dcaf1261b71f6b774088bdd79c7890,6d93238b479f37dcdba8183183448898,PRO101,3.0,Awesome,"Timely and safely delivered, nice job",2020-04-03 06:03:51,2020-04-03 18:03:51
RVW00324,257ab9903352539e481128aa856113b5,8dc5b051ae0e7ed92a78da02df2c3250,PRO101,4.0,Nice,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-02-02 10:09:35,2020-02-06 10:09:35
RVW00325,688052146432ef8253587b930b01a06d,649c5da2e4bbb5d9778cef1e5175decf,PRO101,2.0,Unsatisfactory,"Expensive and old product, not worth it",2020-05-08 05:48:13,2020-05-10 05:48:13
RVW00326,cf72ba515bbb8a0ee1723579cc7d0380,d49bac4ac7d77b956f2b185ab700fbf1,PRO101,5.0,Must buy!,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-11-04 04:20:32,2020-11-08 04:20:32
RVW00327,bb69633a6e4fabb8484f5d1a9a033fc4,a54c7810d4a0a3563f11fb6ce6acf771,PRO101,5.0,Nice,Thanks for the delivery awesome service by delivery man,2020-11-06 19:04:12,2020-11-07 07:04:12
RVW00328,593f7c488d8bf1bd3c8efc9547fcae7f,b80e22125311f4027c9e8d27f0ff9c26,PRO102,1.0,Worst experience ever,"Very poor service, the condition of the product when delivered was abyssmal",2020-01-24 05:34:44,2020-01-26 05:34:44
RVW00329,8ce71dd933fe4f2b03a7bc75808b397e,9f074c63790b0ef8b01c66fd67a97601,PRO102,5.0,could be way better,"Very good quality product, got a nice deal and was delivered on time.",2020-09-01 01:43:32,2020-09-02 01:43:32
RVW00330,c4e6c7d111d17798aa897ace9fdb33f3,bc2799ce7d11d287ada62e695e3203fc,PRO102,2.0,Not recommended at all,Waste of money dont buy guys,2020-06-16 02:40:12,2020-06-19 02:40:12
RVW00331,1c859fbb6e7f238f3f6134628b845f3a,602d4f18320e031d0d77c00d68310482,PRO102,5.0,Good,"Very good quality product, got a nice deal and was delivered on time.",2020-06-19 23:42:38,2020-06-22 23:42:38
RVW00332,bb85c5af835af09aa329b2f4922be259,6031cd91d182925af3d38ae9590e5afa,PRO103,5.0,Really magical.. :),Superfast delivery...value for money,2020-08-24 05:05:59,2020-08-26 05:05:59
RVW00333,3794637715d8b081505b74d3274f9c4c,5fb0bfb81349f0313dee8ad96b97258c,PRO103,2.0,Slightly disappointed,"The quality was so poor, I'm dissappointed, never ordering from here",2020-06-29 06:35:17,2020-06-30 06:35:17
RVW00334,9fff263519b16922d71e07a6706a0ef8,01e0d4fb731e6ee47df3f3f179cc0a0b,PRO103,5.0,Worth the money,The product is incredible in nature.... Just thanks for offering a nice deal for this product,2020-03-12 15:09:02,2020-03-16 15:09:02
RVW00335,bff2299c68d30f0c95671ff860e1c4f3,d70a4c877dba1679f5c7ded688e39609,PRO103,2.0,Slightly disappointed,product is damage,2020-09-06 03:43:09,2020-09-10 03:43:09
RVW00336,7e90e3edeeb8c1da0769b4cb682cbfb1,f072965e658fe6c9591cc88d5b6cd9fe,PRO104,3.0,Wonderful,totally satisfied with this product and with courier service also..,2020-01-16 00:54:22,2020-01-20 00:54:22
RVW00337,37c2d70dad88a5791ea06e598e43902e,8bd76c6205ab4f2d1f092c5e963726e4,PRO104,5.0,Really magical.. :),"Authentic product received , great price",2020-06-26 04:18:05,2020-06-26 16:18:05
RVW00338,25cbbd756ea300d0566add5ebb8b3a25,17ace424038c433ea0cbcb88de1eaeb9,PRO104,5.0,Must buy!,The product is incredible in nature.... Just thanks for offering a nice deal for this product,2020-09-03 12:17:20,2020-09-05 12:17:20
RVW00339,e4e033a16cd8ed51faf3f16bc4d31156,ac056218ca998b0dfd12bbb30abd0f89,PRO105,2.0,very poor,Waste of money dont buy guys,2021-01-05 10:20:01,2021-01-05 22:20:01
RVW00340,642ce735c8fbbe62455426928980a698,601d08f998f53b809794de3a130bedd1,PRO105,1.0,Could be way better,"The delivery man had bad attitude, have raised complaint",2020-12-11 15:29:15,2020-12-15 15:29:15
RVW00341,cbcdbe6b464173a568087f71cc7593f5,3d97524e491c9aba1f09141ecfde08d4,PRO106,4.0,Delightful,I'm happy with this product,2020-05-21 18:53:52,2020-05-22 06:53:52
RVW00342,eb6f144be5873df2f35c4de6df60735b,6dc42edfeaaea7b6dd6bb759d731d1f4,PRO106,2.0,Unsatisfactory,"Very poor service, the condition of the product when delivered was abyssmal",2020-11-16 15:14:30,2020-11-20 15:14:30
RVW00343,d11c6e3675c8fa2f8cd707a48969429a,bc20aa7ab38261667b10117ac0b169c5,PRO107,4.0,Classy product,Full value for money product.,2020-11-26 21:57:31,2020-11-28 21:57:31
RVW00344,5fa37b0775f5467f987580b059bce54a,21d0c2f015aa6080f1807950bd2c099f,PRO107,4.0,Perfect product!,"Tihs product, amazing excellent fantastic super and 2 good",2020-09-14 05:47:57,2020-09-14 17:47:57
RVW00345,cb86e7fa5dcf2f86b0a038518514d891,02e0c77c1d6bd78e21d61a7c7b818af9,PRO107,3.0,Worth every penny,Full value for money product.,2020-03-25 23:11:58,2020-03-26 11:11:58
RVW00346,5a30c9fcc9470e8316518e56e1741d50,4c5c67635f3cc2b433d6212e6f5c0ec8,PRO108,3.0,Good,It's cost is available in my budget and this is amazing product,2020-12-21 14:32:08,2020-12-25 14:32:08
RVW00347,52d95b0538fecb3014db141985d65d64,f142390d014395d7bf779fca41013d91,PRO108,4.0,Super!,I am thankful to flipkart for this wonderful order .its an amazing product .very nice packaging,2020-06-01 14:21:32,2020-06-05 14:21:32
RVW00348,2bb801ea071223cff75e08c39fab9155,943521f571176614708a6910175178e3,PRO109,2.0,Not recommended at all,"Was very excited when I ordered, but it has disappointed me so much, dont buy this",2020-12-24 18:51:47,2020-12-25 06:51:47
RVW00349,9eecf4b8716283fcb0f026e1308cc805,ce102f790bb667f9851019a3cb0ed958,PRO109,2.0,Could be way better,Very bad experience.. I got the broken items,2020-07-23 10:55:35,2020-07-27 10:55:35
RVW00350,3086869d9ce957007e5ac7f36ad0d21a,4e6e53b40a34fb9bb8c73b2fb77e2952,PRO110,5.0,Nice,No 1 product...no doubt,2020-04-12 15:55:28,2020-04-13 15:55:28
RVW00351,e21eee73ab66fa66d563ed4ceff5f0a7,4d31ce9c178f01b182e89b3b31c1d35c,PRO110,4.0,Brilliant,Superfast delivery...value for money,2020-08-27 02:58:25,2020-08-27 14:58:25
RVW00352,c5a2f330a53172144cc43fba697c2e8f,349af5dc6eacefe1aea0d44a219dad84,PRO110,1.0,Did not meet expectations,"Expensive and old product, not worth it",2020-08-24 23:52:43,2020-08-28 23:52:43
RVW00353,e6db6e9529fecbe14cd05dd349816656,493e9e88e6700b55039008b0482dca90,PRO110,3.0,Brilliant,totally satisfied with this product and with courier service also..,2020-01-26 23:27:49,2020-01-27 11:27:49
RVW00354,df3c03ee5c240bfffaa5e3dfaeb4699b,0b000057ede436dbb104e5378e0b8888,PRO110,5.0,Super!,"Great product, must buy",2020-07-23 18:44:25,2020-07-24 06:44:25
RVW00355,6acc8cbf2b089aea1e6f6e7d512e1da9,d353a31eae848027881dd6f027102350,PRO111,4.0,xcellent,Superfast delivery...value for money,2020-06-26 03:21:25,2020-06-29 03:21:25
RVW00356,6ee453b121f65674cd0525457f985513,af65b5fb2830e00789e56d7b30e86b63,PRO111,4.0,Good choice,Superfast delivery...value for money,2020-09-01 07:26:59,2020-09-02 07:26:59
RVW00357,c8ff0e33e2f8df953767f28065a3a6e0,a08653fb77996ef39f8dca7e4c231fd1,PRO112,2.0,Slightly disappointed,There are many better options in the market which are very superior to this.,2020-06-21 08:02:48,2020-06-25 08:02:48
RVW00358,1fe609182aee60558c018f43975cfdd6,9b2599fbc978e2b119aa13afd44211ed,PRO112,4.0,Just Okay,Thanks for the delivery awesome service by delivery man,2020-05-06 04:15:50,2020-05-07 04:15:50
RVW00359,3453f6956295695e0125cf11b651bce7,22d706fc2d2f4c596540cbfb9d0ce330,PRO113,4.0,Just wow!,Thanks for the delivery awesome service by delivery man,2020-07-29 13:47:04,2020-07-30 13:47:04
RVW00360,3453f6956295695e0125cf11b651bce7,22d706fc2d2f4c596540cbfb9d0ce330,PRO897,3.0,moderate,totally satisfied with this product and with courier service also..,2020-07-25 13:47:04,2020-07-26 13:47:04
RVW00361,3e34f8c0022e2a7093ae49d16555e06b,2994945ab3a708f77ffd9fa49fdee96a,PRO113,3.0,xcellent,"Timely and safely delivered, nice job",2020-08-17 15:43:33,2020-08-20 15:43:33
RVW00362,eacabc11d89126dfd871cddb597a0409,865ac93cc703fbbe0d4c1d7fdd62b78d,PRO113,2.0,Hated it!!,"The quality was so poor, I'm dissappointed, never ordering from here",2020-05-05 06:55:32,2020-05-07 06:55:32
RVW00363,440fd902b617080eeb9463a65ffae07a,a5d3a09d47ffe599b7cff6b5f4db2e5b,PRO114,4.0,Terrific purchase,Nice and fast delivery within the promise time. The highlight is open delivery so we can cross check while delivery the product and no Plastic bags for packing..,2020-01-30 23:19:41,2020-02-03 23:19:41
RVW00364,561f47f3e381d23b5ba7853460adf093,da1a87cad3822ef3a0c70db2aececab3,PRO114,3.0,Nice product,Superfast delivery...value for money,2020-02-03 16:52:50,2020-02-07 16:52:50
RVW00365,3b2c1076db50e3fbc99981ae5ca1e6aa,ff28bc415971e058ac40d7dd4e4181e3,PRO114,2.0,Worthless,Delivery was very late,2020-09-04 03:27:48,2020-09-08 03:27:48
RVW00366,207d7288d0109d3973a94a8d382dce54,5c2ceac1bbf7f59ea08a70dd69186752,PRO115,5.0,Worth the money,"Very good quality product, got a nice deal and was delivered on time.",2020-08-02 19:55:09,2020-08-06 19:55:09
RVW00367,08b450b388221bfe5472ed23887a7564,a93eac6d356ee6a02cce6b74a9e9582e,PRO115,1.0,very poor,"The quality was so poor, I'm dissappointed, never ordering from here",2020-11-16 17:48:36,2020-11-20 17:48:36
RVW00368,5e3081d115ec0e1e17b02019e4330d61,ae5b535b75ca9bfa696cbd865be253ec,PRO115,1.0,Absolute Rubbish!!,"Very poor service, the condition of the product when delivered was abyssmal",2020-09-09 21:22:15,2020-09-10 21:22:15
RVW00369,bf21a9300d72af06297ea8782884a99a,e7272207671135423f7d023f6a388500,PRO116,5.0,Delightful,"What an amazing quality product at such a great price, would recommend 10/10..",2020-06-30 16:39:19,2020-07-04 16:39:19
RVW00370,f72cbb6ccc49c044b3adc2edee10f617,15ae2b9627becd5f2a8ae9c48471ef7c,PRO116,3.0,Value-for-money,I'm happy with this product,2020-10-25 12:49:51,2020-10-28 12:49:51
RVW00371,ef27173cc11ca724c7073811a4348fe0,736cc29992a1e210cb3342ea2c1282b9,PRO116,3.0,Classy product,I got the prouduct with great deal. Nice packaging. Fast delivery,2020-04-18 23:53:30,2020-04-19 11:53:30
RVW00372,51eaae3287e04efba45a51f52098fc88,860ec782e574f57f6896c9ece4df37e6,PRO117,3.0,Wonderful,"Very good quality product, got a nice deal and was delivered on time.",2020-05-06 10:24:08,2020-05-09 10:24:08
RVW00373,e5d48f5d3719ee190629a850e362dc57,75baf74d97b2339e14e57681073a42ef,PRO117,4.0,Best in the market!,No 1 product...no doubt,2020-12-21 11:22:53,2020-12-21 23:22:53
RVW00374,e5d48f5d3719ee190629a850e362dc57,75baf74d97b2339e14e57681073a42ef,PRO718,1.0,Unsatisfactory,"The quality was so poor, I'm dissappointed, never ordering from here",2020-12-20 11:22:53,2020-12-24 11:22:53
RVW00375,7cd365ff7ab370ab236b1abfad4e188a,812db10465ec8fed84262db66f615f87,PRO117,4.0,Super!,I loved dis product it's very nice and fast delivery and the boy who delivered he was also so gud,2020-03-15 19:15:08,2020-03-19 19:15:08
RVW00376,3cedecb4c098aed91d062c54ece4bca4,cd664768f785ce454323f548ec4efc98,PRO117,4.0,pretty good,totally satisfied with this product and with courier service also..,2020-05-20 06:01:50,2020-05-23 06:01:50
RVW00377,37dd0a597befd18b4e172e00487e4c46,3ae18fc6a0dc28c2f6d1529288fed153,PRO118,1.0,Slightly disappointed,product is damage,2020-01-21 11:28:32,2020-01-23 11:28:32
RVW00378,d559ca25e0953705de5c369c8bdebc48,a897b0758071c7414f117731bf38d82d,PRO118,3.0,xcellent,totally satisfied with this product and with courier service also..,2020-07-22 14:20:54,2020-07-25 14:20:54
RVW00379,e19633c5f388df807021cded7372d3bc,49230f693cd117ce90fc3bfd8a148ce3,PRO118,5.0,Brilliant,I am thankful to flipkart for this wonderful order .its an amazing product .very nice packaging,2020-04-15 16:56:04,2020-04-19 16:56:04
RVW00380,0199edc5b01351df8e73a674aa473ee7,4a961874c6f36b766aa4663a8ad1fba6,PRO119,2.0,Expected a better product,Dont even deserve a rating,2020-04-03 09:33:09,2020-04-06 09:33:09
RVW00381,195ca8960d7d0d1604cfd88c7159ceea,d85434d013944282b70711cbb004e3ed,PRO119,2.0,Useless product,"Very poor service, the condition of the product when delivered was abyssmal",2021-01-05 07:00:04,2021-01-08 07:00:04
RVW00382,a51486486a5608e9220c5b61e65f6ec1,f2bd912dcfcf35f4ed1c60688bf4705d,PRO119,4.0,could be way better,"What an amazing quality product at such a great price, would recommend 10/10..",2020-11-25 07:43:29,2020-11-25 19:43:29
RVW00383,70f2c5825ad1afe906cc0c4036a3593f,aa1b97330d826b205aa0814a87799607,PRO119,3.0,Classy product,Full value for money product.,2020-12-28 04:53:02,2020-12-31 04:53:02
RVW00384,333836c2e85611f0f64e5c36e9a475e9,f45377e42450803266fcca68cb51988f,PRO119,2.0,Don't waste your money,Very bad experience.. I got the broken items,2020-06-09 13:54:51,2020-06-12 13:54:51
